Date,Open,High,Low,Close,Volume,OpenInt
1989-10-23,3.5934,3.683,3.5934,3.6788,10658360,0
1989-10-24,3.6788,3.6911,3.5485,3.6627,32683150,0
1989-10-25,3.6627,3.7402,3.6586,3.6954,12602125,0
1989-10-26,3.683,3.6954,3.6055,3.626,11238937,0
1989-10-27,3.6219,3.6341,3.5607,3.5934,8973498,0
1989-10-30,3.5934,3.6383,3.5893,3.6055,7316099,0
1989-10-31,3.6463,3.7075,3.626,3.6911,9571728,0
1989-11-01,3.6954,3.7361,3.683,3.7075,14226181,0
1989-11-02,3.683,3.7075,3.6586,3.6911,9279483,0
1989-11-03,3.6627,3.683,3.6586,3.6586,7643657,0
1989-11-06,3.6504,3.6586,3.6055,3.6138,6427574,0
1989-11-07,3.6138,3.6911,3.6138,3.683,10281764,0
1989-11-08,3.7035,3.7972,3.6954,3.7972,14710650,0
1989-11-09,3.7931,3.7972,3.7522,3.7605,9648227,0
1989-11-10,3.7727,3.7809,3.7605,3.7727,7125838,0
1989-11-13,3.7809,3.7809,3.7483,3.7605,8067320,0
1989-11-14,3.7727,3.7849,3.7159,3.7361,8689092,0
1989-11-15,3.7483,3.7931,3.728,3.7727,14139880,0
1989-11-16,3.7809,3.8626,3.7605,3.8297,13947664,0
1989-11-17,3.8297,3.8626,3.826,3.8544,15499141,0
1989-11-20,3.8503,3.8544,3.8297,3.8503,6539372,0
1989-11-21,3.8503,3.9399,3.8503,3.9237,10254305,0
1989-11-22,3.9318,4.0136,3.9237,3.9563,11976428,0
1989-11-24,3.9686,3.9971,3.9644,3.9971,5295835,0
1989-11-27,3.9686,3.9971,3.9441,3.9563,10721123,0
1989-11-28,3.9522,3.9644,3.9399,3.9441,8553757,0
1989-11-29,3.9522,3.9522,3.8667,3.8667,8406644,0
1989-11-30,3.8828,3.9399,3.8747,3.9399,11456656,0
1989-12-01,3.9399,4.0582,3.9399,4.0214,15359880,0
1989-12-04,4.0298,4.0298,4.0012,4.0136,8598867,0
1989-12-05,4.0012,4.0136,3.9522,3.9522,8891123,0
1989-12-06,3.9644,3.9849,3.9441,3.9441,8969577,0
1989-12-07,3.9318,3.9441,3.9116,3.9196,9783568,0
1989-12-08,3.9522,3.9849,3.9441,3.9767,10030707,0
1989-12-11,3.9849,4.0214,3.9849,4.0136,8645942,0
1989-12-12,4.0298,4.0706,4.0093,4.0542,8832275,0
1989-12-13,4.0787,4.1277,4.0787,4.091,14671424,0
1989-12-14,4.0666,4.0787,4.0214,4.0706,10591668,0
1989-12-15,4.0867,4.091,4.0136,4.0867,26233996,0
1989-12-18,4.0867,4.1235,4.0012,4.042,9322631,0
1989-12-19,4.0136,4.0298,3.9563,4.0012,15212777,0
1989-12-20,4.0012,4.0136,3.8626,3.887,16295484,0
1989-12-21,3.9116,3.9318,3.7727,3.7727,16868216,0
1989-12-22,3.8095,3.8951,3.8095,3.8667,7263142,0
1989-12-26,3.8667,3.887,3.8382,3.8503,4997695,0
1989-12-27,3.8503,3.9074,3.8503,3.8951,4744677,0
1989-12-28,3.8993,3.9196,3.887,3.9116,4336699,0
1989-12-29,3.8993,3.9644,3.8951,3.9399,9271629,0
1990-01-02,3.9441,3.9767,3.9116,3.9767,14955828,0
1990-01-03,3.9522,3.9686,3.9074,3.9196,15918891,0
1990-01-04,3.9116,3.9237,3.8503,3.8993,9614883,0
1990-01-05,3.8828,3.9399,3.8626,3.8667,10281764,0
1990-01-08,3.8544,3.9522,3.8544,3.9522,12437365,0
1990-01-09,3.9399,3.9644,3.8993,3.9196,9136298,0
1990-01-10,3.9074,3.9237,3.8544,3.8951,10913341,0
1990-01-11,3.9237,3.9318,3.8828,3.8951,7459282,0
1990-01-12,3.8382,3.8503,3.7483,3.7522,14689076,0
1990-01-15,3.7402,3.7605,3.6911,3.6911,9530541,0
1990-01-16,3.6463,3.7197,3.6341,3.7197,18888480,0
1990-01-17,3.7159,3.728,3.6788,3.6954,11207555,0
1990-01-18,3.6708,3.7035,3.6463,3.6788,16736798,0
1990-01-19,3.6911,3.7159,3.683,3.7035,13157208,0
1990-01-22,3.7035,3.7159,3.5934,3.5934,11403695,0
1990-01-23,3.6219,3.6463,3.5485,3.6219,12633508,0
1990-01-24,3.5443,3.6138,3.4995,3.6016,18833558,0
1990-01-25,3.6138,3.6138,3.4749,3.5035,13877049,0
1990-01-26,3.4995,3.5239,3.377,3.4424,12606046,0
1990-01-29,3.4465,3.4912,3.4017,3.479,8541986,0
1990-01-30,3.4668,3.4668,3.3281,3.377,21149994,0
1990-01-31,3.4017,3.5117,3.4017,3.5117,15222586,0
1990-02-01,3.5157,3.5443,3.4995,3.5035,10526940,0
1990-02-02,3.5035,3.5893,3.4995,3.5363,11164405,0
1990-02-05,3.5239,3.5485,3.5035,3.5239,7212143,0
1990-02-06,3.5157,3.5322,3.4912,3.5035,8402727,0
1990-02-07,3.4912,3.569,3.4588,3.5443,13390616,0
1990-02-08,3.5566,3.5812,3.5117,3.5363,10162121,0
1990-02-09,3.5363,3.5607,3.5157,3.5157,7906490,0
1990-02-12,3.5239,3.5239,3.4668,3.4912,9601153,0
1990-02-13,3.4912,3.4995,3.4098,3.418,13194479,0
1990-02-14,3.4343,3.4547,3.418,3.422,8451761,0
1990-02-15,3.418,3.5443,3.4098,3.5443,14967600,0
1990-02-16,3.5607,3.569,3.4912,3.4912,22126782,0
1990-02-20,3.4995,3.5035,3.4465,3.4912,15308882,0
1990-02-21,3.4547,3.5157,3.4465,3.4912,11305626,0
1990-02-22,3.5035,3.5485,3.4547,3.4547,11032993,0
1990-02-23,3.4424,3.5035,3.4424,3.4668,9446199,0
1990-02-26,3.4749,3.5363,3.4749,3.5322,14383098,0
1990-02-27,3.5363,3.569,3.5322,3.5607,10444568,0
1990-02-28,3.5566,3.6138,3.5566,3.5934,13622068,0
1990-03-01,3.5893,3.6463,3.5893,3.6055,10848615,0
1990-03-02,3.6219,3.626,3.577,3.5812,9671762,0
1990-03-05,3.577,3.5893,3.5485,3.5812,9440317,0
1990-03-06,3.5934,3.6463,3.5893,3.6463,10334728,0
1990-03-07,3.6463,3.6627,3.6341,3.6383,10677972,0
1990-03-08,3.6463,3.6954,3.6383,3.6911,10901575,0
1990-03-09,3.6627,3.6788,3.6463,3.6708,9277516,0
1990-03-12,3.6586,3.6911,3.6586,3.6788,7127801,0
1990-03-13,3.683,3.7075,3.6504,3.6627,8712627,0
1990-03-14,3.6788,3.7035,3.6627,3.6911,9408933,0
1990-03-15,3.6954,3.7197,3.6586,3.683,14700843,0
1990-03-16,3.6954,3.7361,3.6463,3.7361,24149009,0
1990-03-19,3.7361,3.842,3.7075,3.842,12254952,0
1990-03-20,3.826,3.8382,3.7809,3.7972,11388005,0
1990-03-21,3.8095,3.826,3.7645,3.7727,8538063,0
1990-03-22,3.7645,3.7809,3.683,3.6954,13571069,0
1990-03-23,3.7402,3.7809,3.7197,3.7809,8626325,0
1990-03-26,3.8052,3.8297,3.7849,3.7931,7912371,0
1990-03-27,3.7931,3.8503,3.7809,3.842,6080406,0
1990-03-28,3.842,3.8747,3.8297,3.8667,10919225,0
1990-03-29,3.8626,3.8667,3.826,3.8503,5170307,0
1990-03-30,3.8382,3.842,3.7972,3.8095,8243848,0
1990-04-02,3.7972,3.8747,3.7849,3.8747,10095430,0
1990-04-03,3.8747,3.9563,3.8747,3.9399,9767872,0
1990-04-04,3.9441,3.9686,3.9237,3.9441,11562572,0
1990-04-05,3.9563,3.9849,3.9441,3.9522,13129746,0
1990-04-06,3.9563,3.9767,3.9441,3.9686,5874458,0
1990-04-09,3.9686,4.042,3.9644,4.042,9383436,0
1990-04-10,4.0337,4.099,4.0214,4.0867,10285683,0
1990-04-11,4.099,4.1357,4.0787,4.0787,12825732,0
1990-04-12,4.0787,4.1157,4.0787,4.1033,8112434,0
1990-04-16,4.1277,4.144,4.0787,4.099,9718838,0
1990-04-17,4.0787,4.1112,4.0787,4.091,10858426,0
1990-04-18,4.099,4.099,4.0298,4.042,9981667,0
1990-04-19,4.0012,4.0214,3.9399,3.9441,12927721,0
1990-04-20,3.9441,3.9522,3.8747,3.9074,24521675,0
1990-04-23,3.8951,3.9237,3.8667,3.9196,11513536,0
1990-04-24,3.9522,3.9522,3.9196,3.9237,8112434,0
1990-04-25,3.9237,3.9441,3.9116,3.9237,8102626,0
1990-04-26,3.9399,3.9441,3.8993,3.9237,5403713,0
1990-04-27,3.9237,3.9237,3.8297,3.8382,8875426,0
1990-04-30,3.842,3.9116,3.8297,3.887,7174878,0
1990-05-01,3.887,3.9767,3.887,3.9116,13802516,0
1990-05-02,3.9196,3.9644,3.9196,3.9441,12727659,0
1990-05-03,3.9522,3.9971,3.9441,3.9767,12362835,0
1990-05-04,4.0012,4.0093,3.9686,3.9888,9901249,0
1990-05-07,3.9971,4.0214,3.9888,4.0136,11996049,0
1990-05-08,4.0136,4.0582,4.0012,4.0582,12963028,0
1990-05-09,4.0542,4.091,4.0337,4.0706,13249397,0
1990-05-10,4.0867,4.0867,4.0542,4.0787,12613889,0
1990-05-11,4.099,4.2581,4.0867,4.2458,32455624,0
1990-05-14,4.2458,4.3847,4.2336,4.2826,15838471,0
1990-05-15,4.2458,4.307,4.2336,4.2703,11920534,0
1990-05-16,4.2581,4.3316,4.2336,4.2948,8393896,0
1990-05-17,4.3232,4.3723,4.307,4.3477,9739432,0
1990-05-18,4.307,4.3477,4.2948,4.3316,16777992,0
1990-05-21,4.3316,4.4987,4.3232,4.4377,13613242,0
1990-05-22,4.4865,4.5109,4.4092,4.4377,11991145,0
1990-05-23,4.4622,4.5762,4.4377,4.5762,10295494,0
1990-05-24,4.5762,4.6661,4.5762,4.6293,12544265,0
1990-05-25,4.5885,4.6008,4.4622,4.4744,8085961,0
1990-05-29,4.4622,4.6661,4.4622,4.6416,8404690,0
1990-05-30,4.6539,4.6785,4.5639,4.5885,10905499,0
1990-05-31,4.5639,4.6416,4.5639,4.6008,13465152,0
1990-06-01,4.6293,4.6539,4.5762,4.613,11913668,0
1990-06-04,4.613,4.7557,4.5885,4.7395,13219971,0
1990-06-05,4.7395,4.7802,4.6539,4.6905,10824098,0
1990-06-06,4.6661,4.7028,4.6008,4.6293,12384407,0
1990-06-07,4.6539,4.6539,4.5273,4.5639,6995407,0
1990-06-08,4.5762,4.5885,4.4865,4.5109,12683525,0
1990-06-11,4.4987,4.5639,4.4865,4.5354,9695303,0
1990-06-12,4.5639,4.6539,4.4987,4.6293,11134004,0
1990-06-13,4.6416,4.6905,4.6008,4.613,9948324,0
1990-06-14,4.5885,4.6008,4.5354,4.5762,6052941,0
1990-06-15,4.5109,4.6008,4.4987,4.5885,21831587,0
1990-06-18,4.5639,4.5762,4.4744,4.4987,7867257,0
1990-06-19,4.4987,4.5517,4.4377,4.4865,8783238,0
1990-06-20,4.5354,4.5354,4.4253,4.4987,7194489,0
1990-06-21,4.5109,4.5354,4.4377,4.5273,5314471,0
1990-06-22,4.5273,4.5885,4.397,4.4253,10994742,0
1990-06-25,4.4499,4.4622,4.3232,4.3723,8944079,0
1990-06-26,4.4377,4.4744,4.3847,4.4092,6610966,0
1990-06-27,4.4092,4.5517,4.397,4.5273,7894719,0
1990-06-28,4.5517,4.5885,4.5354,4.5885,6731594,0
1990-06-29,4.5885,4.6293,4.5109,4.5273,6968924,0
1990-07-02,4.5273,4.5517,4.4987,4.5517,4856473,0
1990-07-03,4.5517,4.5762,4.5273,4.5762,4148402,0
1990-07-05,4.5517,4.5517,4.4499,4.5109,7486741,0
1990-07-06,4.4744,4.613,4.4744,4.5639,7687785,0
1990-07-09,4.5762,4.613,4.5109,4.5273,6996387,0
1990-07-10,4.5109,4.5354,4.4744,4.4865,4478906,0
1990-07-11,4.5109,4.5517,4.4865,4.5354,6535452,0
1990-07-12,4.5517,4.6661,4.4865,4.5885,9262812,0
1990-07-13,4.613,4.6539,4.5354,4.5762,10122892,0
1990-07-16,4.613,4.6539,4.5885,4.6293,9558981,0
1990-07-17,4.6785,4.8332,4.6661,4.8169,15851215,0
1990-07-18,4.7924,4.9353,4.7802,4.8332,16263114,0
1990-07-19,4.7924,4.8701,4.715,4.8701,9353036,0
1990-07-20,4.8578,4.919,4.7802,4.8332,13588723,0
1990-07-23,4.8048,4.8048,4.5885,4.7028,11598859,0
1990-07-24,4.7395,4.7557,4.6008,4.6905,8581215,0
1990-07-25,4.6785,4.715,4.6539,4.6661,6186317,0
1990-07-26,4.6785,4.7028,4.6008,4.6905,8061441,0
1990-07-27,4.6785,4.7028,4.6416,4.6539,8561598,0
1990-07-30,4.6293,4.6785,4.5885,4.6661,8403708,0
1990-07-31,4.6416,4.6661,4.5885,4.6293,6390307,0
1990-08-01,4.6293,4.6539,4.5762,4.6293,6647259,0
1990-08-02,4.5354,4.5639,4.4865,4.4987,8929362,0
1990-08-03,4.4092,4.5109,4.2336,4.4499,19528882,0
1990-08-06,4.1809,4.3316,4.1563,4.2336,13209183,0
1990-08-07,4.307,4.397,4.2581,4.3232,12891432,0
1990-08-08,4.3477,4.5273,4.3316,4.4865,10624032,0
1990-08-09,4.5109,4.5762,4.4499,4.5639,7997694,0
1990-08-10,4.5517,4.5639,4.4377,4.4622,6396190,0
1990-08-13,4.4622,4.5354,4.4092,4.5354,7603443,0
1990-08-14,4.5273,4.5762,4.4865,4.5354,8069279,0
1990-08-15,4.5639,4.5885,4.5354,4.5517,9033321,0
1990-08-16,4.5517,4.5517,4.397,4.397,5527281,0
1990-08-17,4.3232,4.36,4.2458,4.2826,19747582,0
1990-08-20,4.3232,4.36,4.2948,4.307,5685177,0
1990-08-21,4.2336,4.3232,4.1033,4.2213,13872146,0
1990-08-22,4.2336,4.2703,4.0012,4.0298,13997672,0
1990-08-23,3.8747,4.0176,3.7972,3.8382,13780940,0
1990-08-24,3.8993,4.0176,3.8382,3.9767,12803171,0
1990-08-27,4.2336,4.2703,4.1932,4.2458,13367080,0
1990-08-28,4.2458,4.3232,4.2336,4.2581,9153946,0
1990-08-29,4.2703,4.4253,4.2581,4.36,8902886,0
1990-08-30,4.3723,4.3847,4.1932,4.2052,5715578,0
1990-08-31,4.2213,4.307,4.1563,4.307,5823454,0
1990-09-04,4.2581,4.36,4.2052,4.36,4480866,0
1990-09-05,4.3477,4.36,4.2826,4.3316,5761672,0
1990-09-06,4.2948,4.307,4.1932,4.1932,5649869,0
1990-09-07,4.1809,4.3477,4.1686,4.2948,8184026,0
1990-09-10,4.36,4.3847,4.2948,4.307,8472357,0
1990-09-11,4.3232,4.3232,4.2458,4.2826,5165403,0
1990-09-12,4.3232,4.3316,4.2458,4.2948,4541667,0
1990-09-13,4.307,4.307,4.1809,4.2052,3538400,0
1990-09-14,4.1563,4.1686,4.1033,4.1563,7265102,0
1990-09-17,4.1193,4.1932,4.1033,4.1277,6562911,0
1990-09-18,4.091,4.2213,4.0542,4.2052,11699874,0
1990-09-19,4.2336,4.2336,4.0542,4.0542,7879026,0
1990-09-20,4.0298,4.042,3.8747,3.9522,11028087,0
1990-09-21,3.9237,4.0176,3.8503,3.9888,15991461,0
1990-09-24,3.9644,3.9767,3.8382,3.9155,8527273,0
1990-09-25,3.9237,4.0012,3.8626,3.9888,7769185,0
1990-09-26,4.0012,4.0298,3.887,3.9522,6309889,0
1990-09-27,4.0298,4.042,3.8138,3.9644,8728320,0
1990-09-28,3.826,4.0298,3.826,4.0298,9945383,0
1990-10-01,4.0787,4.2581,4.0666,4.2458,15140197,0
1990-10-02,4.307,4.3477,4.2052,4.2052,10022858,0
1990-10-03,4.1809,4.307,4.1809,4.1932,7997694,0
1990-10-04,4.1932,4.2703,4.1033,4.2581,6611950,0
1990-10-05,4.144,4.3847,4.144,4.307,9652144,0
1990-10-08,4.36,4.3847,4.3316,4.36,5605741,0
1990-10-09,4.3232,4.3477,4.1809,4.1809,7485756,0
1990-10-10,4.1932,4.2703,4.0666,4.1033,8431165,0
1990-10-11,4.1277,4.1809,4.0542,4.1193,8772453,0
1990-10-12,4.1686,4.2826,4.144,4.2458,10738779,0
1990-10-15,4.2581,4.3477,4.1033,4.307,9212790,0
1990-10-16,4.3316,4.3847,4.2458,4.2581,8532178,0
1990-10-17,4.2052,4.3316,4.1563,4.2458,8938194,0
1990-10-18,4.307,4.4377,4.2948,4.4253,17244810,0
1990-10-19,4.5354,4.6661,4.4987,4.6661,22498472,0
1990-10-22,4.613,4.6539,4.5517,4.6008,16159158,0
1990-10-23,4.5885,4.6539,4.5517,4.6008,9445220,0
1990-10-24,4.5639,4.6661,4.5639,4.6539,8908774,0
1990-10-25,4.6661,4.7028,4.5639,4.5885,8742047,0
1990-10-26,4.5517,4.5885,4.4865,4.5109,8150685,0
1990-10-29,4.4987,4.5517,4.4092,4.4622,8284058,0
1990-10-30,4.4622,4.5762,4.4499,4.5762,9543288,0
1990-10-31,4.5762,4.6293,4.4987,4.5762,8461565,0
1990-11-01,4.5639,4.6008,4.5109,4.6008,7162125,0
1990-11-02,4.5885,4.6416,4.5762,4.6008,6491320,0
1990-11-05,4.6293,4.6661,4.5517,4.613,6129438,0
1990-11-06,4.613,4.613,4.5354,4.5517,5129116,0
1990-11-07,4.5273,4.5354,4.4865,4.4987,8087915,0
1990-11-08,4.4744,4.5639,4.4622,4.4744,6606062,0
1990-11-09,4.5109,4.5762,4.4377,4.5762,8431165,0
1990-11-12,4.5762,4.6293,4.5354,4.6293,9537410,0
1990-11-13,4.6008,4.613,4.5354,4.5885,7023848,0
1990-11-14,4.5885,4.6785,4.5885,4.6293,10994742,0
1990-11-15,4.5885,4.6416,4.5762,4.613,6267719,0
1990-11-16,4.613,4.6661,4.613,4.6661,13181726,0
1990-11-19,4.6905,4.7924,4.6905,4.7557,10599518,0
1990-11-20,4.7557,4.7924,4.715,4.7312,6976773,0
1990-11-21,4.7395,4.768,4.6293,4.6785,9875753,0
1990-11-23,4.6539,4.7395,4.613,4.6661,2852886,0
1990-11-26,4.5639,4.6008,4.5639,4.5762,8607696,0
1990-11-27,4.5885,4.7028,4.5109,4.7028,11322296,0
1990-11-28,4.6905,4.715,4.6293,4.6416,5919561,0
1990-11-29,4.6293,4.6785,4.5273,4.5639,8590044,0
1990-11-30,4.5354,4.7557,4.5354,4.715,15402055,0
1990-12-03,4.7395,4.7924,4.7028,4.768,10578920,0
1990-12-04,4.7395,4.7924,4.6539,4.7802,7059154,0
1990-12-05,4.768,4.8578,4.7395,4.8455,8425284,0
1990-12-06,4.9434,4.9434,4.7802,4.7924,10397492,0
1990-12-07,4.7924,4.8048,4.715,4.7802,8731261,0
1990-12-10,4.7557,4.8332,4.7395,4.8048,5329177,0
1990-12-11,4.8169,4.8169,4.7557,4.7802,4344550,0
1990-12-12,4.768,4.9353,4.768,4.919,10908438,0
1990-12-13,4.8947,4.9841,4.8825,4.9069,5886223,0
1990-12-14,4.8947,4.8947,4.8169,4.8455,6474649,0
1990-12-17,4.7924,4.9069,4.7802,4.8825,5423324,0
1990-12-18,4.8947,4.9963,4.8947,4.9719,8035936,0
1990-12-19,4.9841,4.9963,4.8578,4.8825,8610637,0
1990-12-20,4.7924,4.9353,4.7802,4.9069,10528904,0
1990-12-21,4.9719,4.9719,4.919,4.9434,18071548,0
1990-12-24,4.9434,4.9434,4.8332,4.8332,5323298,0
1990-12-26,4.8578,4.8701,4.8169,4.8332,4022873,0
1990-12-27,4.8332,4.8332,4.7395,4.7802,3772793,0
1990-12-28,4.7395,4.7802,4.7312,4.7557,3478584,0
1990-12-31,4.7557,4.768,4.7028,4.7395,3574691,0
1991-01-02,4.715,4.7312,4.613,4.613,8578270,0
1991-01-03,4.6293,4.6785,4.4744,4.4865,13185650,0
1991-01-04,4.5109,4.6293,4.4744,4.6008,14128109,0
1991-01-07,4.5354,4.613,4.5273,4.5273,9731591,0
1991-01-08,4.5354,4.5517,4.4622,4.4865,11174210,0
1991-01-09,4.5517,4.6293,4.3477,4.3847,14163420,0
1991-01-10,4.4377,4.4865,4.4253,4.4622,7180758,0
1991-01-11,4.4622,4.5354,4.4622,4.5109,7374939,0
1991-01-14,4.4377,4.5517,4.4253,4.5273,12787479,0
1991-01-15,4.5273,4.5354,4.4865,4.5273,6521722,0
1991-01-16,4.5109,4.5885,4.4987,4.5762,7202335,0
1991-01-17,4.7395,4.8825,4.7312,4.8701,18788447,0
1991-01-18,4.8701,4.9598,4.8332,4.9598,44389884,0
1991-01-21,4.8825,4.919,4.8701,4.8947,6327542,0
1991-01-22,4.8578,4.9353,4.8455,4.8947,6677657,0
1991-01-23,4.8947,4.9353,4.8578,4.9069,6777682,0
1991-01-24,4.9353,5.0085,4.919,4.9841,9651168,0
1991-01-25,4.9841,4.9963,4.8578,4.8701,6304005,0
1991-01-28,4.8701,4.919,4.8455,4.8578,4846668,0
1991-01-29,4.8701,4.8701,4.7924,4.8332,5946050,0
1991-01-30,4.8048,4.9719,4.8048,4.9719,7586773,0
1991-01-31,4.9434,4.9719,4.919,4.9719,6330484,0
1991-02-01,4.9598,4.9598,4.7924,4.8169,11465484,0
1991-02-04,4.8578,4.9434,4.8332,4.919,8066342,0
1991-02-05,4.9434,5.1105,4.8701,5.086,12678622,0
1991-02-06,5.0615,5.29,5.0492,5.2535,11749891,0
1991-02-07,5.2535,5.2657,5.0492,5.0492,13538700,0
1991-02-08,5.0737,5.1636,5.0615,5.1472,6303024,0
1991-02-11,5.1758,5.29,5.1636,5.29,11817558,0
1991-02-12,5.1882,5.2779,5.1758,5.1882,12379504,0
1991-02-13,5.1882,5.3021,5.1882,5.29,7195469,0
1991-02-14,5.3144,5.3511,5.2126,5.2535,9249080,0
1991-02-15,5.29,5.4041,5.2535,5.3511,20646893,0
1991-02-19,5.3267,5.3511,5.2657,5.343,9951268,0
1991-02-20,5.2779,5.3021,5.2411,5.2779,7627971,0
1991-02-21,5.2779,5.3797,5.2535,5.3676,7406322,0
1991-02-22,5.3021,5.5471,5.29,5.4284,11917591,0
1991-02-25,5.5062,5.5306,5.4451,5.4573,8322304,0
1991-02-26,5.3919,5.4451,5.3797,5.4163,5921523,0
1991-02-27,5.4817,5.5062,5.4284,5.4573,5870530,0
1991-02-28,5.4939,5.5062,5.3021,5.343,8481182,0
1991-03-01,5.2535,5.3797,5.2126,5.3797,7554410,0
1991-03-04,5.3919,5.3919,5.2779,5.2779,6396190,0
1991-03-05,5.29,5.4696,5.2535,5.4284,9246133,0
1991-03-06,5.4284,5.4451,5.3144,5.343,13448478,0
1991-03-07,5.3267,5.4451,5.3267,5.3267,6023521,0
1991-03-08,5.3511,5.4041,5.3144,5.3267,7707406,0
1991-03-11,5.29,5.3511,5.29,5.3021,5171286,0
1991-03-12,5.2779,5.3144,5.2535,5.2657,7750550,0
1991-03-13,5.2535,5.4284,5.2535,5.4163,6478573,0
1991-03-14,5.4573,5.5716,5.4284,5.4696,10926091,0
1991-03-15,5.4817,5.4817,5.3919,5.4696,19640685,0
1991-03-18,5.4284,5.5471,5.4284,5.5062,6227512,0
1991-03-19,5.4163,5.5471,5.4041,5.4284,8590044,0
1991-03-20,5.5062,5.6612,5.4939,5.5716,9948324,0
1991-03-21,5.6082,5.6205,5.4817,5.5062,7010118,0
1991-03-22,5.4573,5.5185,5.4163,5.5062,7678960,0
1991-03-25,5.5062,5.5306,5.4041,5.4163,6202995,0
1991-03-26,5.4163,5.5306,5.3919,5.5062,11037890,0
1991-03-27,5.5306,5.5959,5.4939,5.5306,8109493,0
1991-03-28,5.5471,5.6082,5.5185,5.5306,4873148,0
1991-04-01,5.5185,5.5959,5.5185,5.5837,7850588,0
1991-04-02,5.5959,5.7591,5.5959,5.7591,9003899,0
1991-04-03,5.7874,5.7874,5.6734,5.6857,6600181,0
1991-04-04,5.6734,5.7347,5.6205,5.6612,7030713,0
1991-04-05,5.649,5.649,5.5062,5.5185,10774080,0
1991-04-08,5.5306,5.5471,5.4284,5.4817,6803192,0
1991-04-09,5.4573,5.4817,5.3797,5.3919,8256599,0
1991-04-10,5.3676,5.4163,5.343,5.3919,9353036,0
1991-04-11,5.3797,5.4451,5.3676,5.3797,10179773,0
1991-04-12,5.4284,5.4696,5.3267,5.4696,9419719,0
1991-04-15,5.5185,5.5716,5.4696,5.5185,7246467,0
1991-04-16,5.5471,5.6734,5.4939,5.6612,8725376,0
1991-04-17,5.6978,5.7752,5.6082,5.7101,11591011,0
1991-04-18,5.6205,5.6612,5.5959,5.6082,9248097,0
1991-04-19,5.5716,5.5959,5.5062,5.5306,15889465,0
1991-04-22,5.5185,5.5471,5.4817,5.5306,8239930,0
1991-04-23,5.5471,5.5471,5.4817,5.5062,9218676,0
1991-04-24,5.5185,5.5306,5.4573,5.4817,9161793,0
1991-04-25,5.4041,5.4817,5.3919,5.4284,9482487,0
1991-04-26,5.3919,5.4041,5.343,5.4041,7347482,0
1991-04-29,5.3919,5.4163,5.2411,5.2411,8532178,0
1991-04-30,5.3144,5.4041,5.2779,5.3797,16743666,0
1991-05-01,5.4041,5.5306,5.3676,5.5306,8959770,0
1991-05-02,5.5837,5.6327,5.5306,5.5471,10029725,0
1991-05-03,5.5306,5.6205,5.5306,5.6205,3999337,0
1991-05-06,5.5959,5.6734,5.5716,5.6327,6148073,0
1991-05-07,5.6327,5.6612,5.5306,5.5837,4993775,0
1991-05-08,5.5959,5.5959,5.4451,5.5837,4312180,0
1991-05-09,5.5837,5.7224,5.5716,5.7101,8886213,0
1991-05-10,5.7101,5.7101,5.5716,5.5837,7551468,0
1991-05-13,5.5959,5.5959,5.5185,5.5471,4601489,0
1991-05-14,5.5062,5.5306,5.4573,5.4939,5823454,0
1991-05-15,5.5062,5.5552,5.4041,5.4817,7548520,0
1991-05-16,5.5471,5.6327,5.4939,5.6082,7778015,0
1991-05-17,5.5471,5.6327,5.5306,5.5959,18061742,0
1991-05-20,5.6082,5.6327,5.5306,5.6205,7655424,0
1991-05-21,5.6205,5.7591,5.6205,5.6978,9567807,0
1991-05-22,5.6978,5.7224,5.6734,5.7101,6783570,0
1991-05-23,5.7347,5.7752,5.5837,5.6082,7252348,0
1991-05-24,5.6327,5.751,5.6327,5.6978,4355334,0
1991-05-28,5.751,5.7591,5.6857,5.7591,5634177,0
1991-05-29,5.7591,5.7591,5.6978,5.7591,6821823,0
1991-05-30,5.7591,5.914,5.7591,5.853,11580224,0
1991-05-31,5.853,5.8653,5.751,5.8367,7897659,0
1991-06-03,5.8122,5.8245,5.7347,5.7591,4808421,0
1991-06-04,5.7224,5.7591,5.7224,5.7347,5322318,0
1991-06-05,5.7101,5.7224,5.6205,5.6327,8374282,0
1991-06-06,5.649,5.649,5.5716,5.5959,6993442,0
1991-06-07,5.5959,5.6612,5.5837,5.5959,6481512,0
1991-06-10,5.5959,5.6205,5.5837,5.6205,4943760,0
1991-06-11,5.6205,5.6857,5.6082,5.6612,5810711,0
1991-06-12,5.6612,5.6612,5.5306,5.5716,4925130,0
1991-06-13,5.5552,5.649,5.5552,5.649,5941142,0
1991-06-14,5.6857,5.7591,5.6857,5.7224,7606387,0
1991-06-17,5.7224,5.751,5.6857,5.7101,4819206,0
1991-06-18,5.7101,5.7347,5.5959,5.6205,6425610,0
1991-06-19,5.5552,5.6082,5.5306,5.6082,6824761,0
1991-06-20,5.6205,5.6857,5.6205,5.6612,6256928,0
1991-06-21,5.6205,5.6612,5.5959,5.6612,15813951,0
1991-06-24,5.6327,5.6612,5.6205,5.6205,5718519,0
1991-06-25,5.649,5.649,5.5306,5.5716,7925118,0
1991-06-26,5.5471,5.6612,5.5185,5.6082,7980041,0
1991-06-27,5.6327,5.6857,5.5716,5.5837,8933287,0
1991-06-28,5.5552,5.5837,5.4696,5.5552,8630251,0
1991-07-01,5.5837,5.7101,5.5552,5.7101,10790754,0
1991-07-02,5.6978,5.7224,5.6612,5.6978,7851563,0
